Compound Name,Lot,Attrition resistance,Thermal Stability,Average particle size,Particle size distribution,density,rare earth oxides,catalyst surface area,micropore surface area,zeolite surface area,X-ray fluorescence
Compound_866,Lot_2,86.1534,708.3165,3.1785,1.7392,1.0656,2.2696,187.1137,27.636,160.1142,0.8483
Compound_866,Lot_3,87.5064,740.0329,2.9116,1.6782,1.0434,2.3106,181.4114,28.7282,156.875,0.8856
Compound_867,Lot_1,86.8424,699.3803,1.3357,1.5208,1.2454,2.8372,227.1162,27.0416,207.4848,0.8147
Compound_867,Lot_2,88.7706,755.6122,1.3355,1.5321,1.1389,2.8509,221.4239,24.9716,207.9144,0.8262
Compound_867,Lot_3,87.8504,718.6671,1.28,1.4264,1.1701,2.6919,224.9851,26.8369,193.1508,0.7776
Compound_868,Lot_1,102.9184,656.4881,5.2351,0.8909,0.8576,1.6089,87.8461,73.184,328.1546,0.1466
Compound_868,Lot_2,94.4542,629.9189,5.5149,0.8967,0.8001,1.5614,86.1285,74.8672,300.7279,0.1462
Compound_868,Lot_3,100.0988,668.9677,5.6667,0.9712,0.8812,1.6204,85.8161,72.2764,313.7543,0.1388
Compound_869,Lot_1,81.5545,802.4279,2.5215,1.6601,1.0814,2.826,133.9475,17.1506,192.0309,0.1847
Compound_869,Lot_2,78.7047,884.4268,2.519,1.6591,1.0453,3.0005,135.13,18.1789,190.3505,0.1864
Compound_869,Lot_3,80.9426,850.9448,2.5169,1.7393,1.0054,2.9271,125.8145,17.4864,191.3343,0.1799
Compound_870,Lot_1,84.2386,768.0323,3.2584,0.5043,1.1949,3.0139,289.846,63.96,295.0791,0.5449
Compound_870,Lot_2,91.7192,836.4422,3.2425,0.5279,1.1051,2.8934,284.4695,65.2341,292.8692,0.5703
Compound_870,Lot_3,88.0162,794.7828,3.3063,0.5396,1.1709,3.0251,289.7047,65.7979,294.922,0.553
Compound_871,Lot_1,97.9388,830.5532,4.1004,0.9618,0.9415,2.4976,231.7937,55.8406,123.6379,0.69
Compound_871,Lot_2,94.577,830.1099,3.8507,1.0024,0.9614,2.4019,242.6356,57.3297,127.0222,0.708
Compound_871,Lot_3,101.2422,806.8395,4.0758,1.0055,0.9884,2.464,224.9847,58.0535,130.4515,0.7119
Compound_872,Lot_1,91.4992,696.4173,7.3199,1.378,1.3628,4.1887,174.2722,75.2174,445.652,0.5073
Compound_872,Lot_2,92.128,661.3277,7.1053,1.3964,1.3795,4.1955,183.5257,74.3803,459.1517,0.4756
Compound_872,Lot_3,96.5316,713.2667,7.2369,1.3615,1.4925,4.063,180.9718,74.2275,437.0668,0.5191
Compound_873,Lot_1,85.0109,813.72,2.8945,1.2529,1.4169,3.5944,146.3215,30.2367,231.7791,0.2936
Compound_873,Lot_2,84.3284,825.7616,2.9446,1.289,1.4476,3.7971,148.0225,29.4878,241.5661,0.2983
Compound_873,Lot_3,88.935,817.5981,2.9731,1.2475,1.4419,3.745,157.969,29.5231,246.5272,0.2826
Compound_874,Lot_1,84.4314,810.552,3.3477,1.3427,1.0195,5.0161,154.1342,17.4275,139.0092,0.6099
Compound_874,Lot_2,82.3647,790.7478,3.4116,1.4718,1.0638,4.7711,153.5678,17.5585,129.2453,0.5676
Compound_874,Lot_3,87.5557,784.9879,3.1989,1.4168,1.0362,4.7784,145.5973,16.8036,140.0535,0.5908
Compound_875,Lot_1,89.9535,712.0677,4.665,0.5825,1.1873,2.4225,87.1785,20.0125,147.4643,0.0994
Compound_875,Lot_2,95.4217,752.1046,5.0759,0.6144,1.2146,2.6004,86.6527,19.6007,143.7784,0.1015
Compound_875,Lot_3,89.8112,709.9235,4.707,0.6014,1.1598,2.5453,85.6848,19.9155,149.7432,0.1024
Compound_876,Lot_1,90.1447,679.6397,3.3005,0.8808,1.42,4.219,103.4553,38.3569,182.0201,0.5113
Compound_876,Lot_2,92.7159,647.7629,3.3405,0.8092,1.4509,4.3131,108.5158,39.9046,178.6528,0.4839
Compound_876,Lot_3,96.1686,690.1721,3.1987,0.8623,1.432,4.2139,110.7661,39.4847,190.3911,0.4982
Compound_877,Lot_1,81.4264,764.0547,5.8526,2.4099,0.9125,3.8827,259.8186,20.9998,257.0644,0.163
Compound_877,Lot_2,77.2615,778.6953,5.7377,2.3133,0.9247,4.0537,247.8719,22.098,270.6762,0.1663
Compound_877,Lot_3,77.4171,795.4064,5.4396,2.3882,0.8912,4.0398,238.4447,21.5642,247.4606,0.1748
Compound_878,Lot_1,88.9652,665.8643,5.8647,1.3131,1.4806,0.6104,302.3197,29.8327,388.9165,0.3398
Compound_878,Lot_2,81.8153,692.4298,5.8101,1.3619,1.4587,0.6342,284.2238,29.6732,414.5218,0.3307
Compound_878,Lot_3,84.1193,677.5747,5.8475,1.359,1.5273,0.6257,305.6717,31.9371,395.4863,0.3279
Compound_879,Lot_1,82.6728,859.5869,3.7199,1.786,1.1888,2.405,166.7205,77.4983,140.8689,0.6858
Compound_879,Lot_2,80.3052,822.0019,3.7764,1.9031,1.2352,2.3748,167.7397,77.523,139.3389,0.6973
Compound_879,Lot_3,83.789,858.6103,3.8251,1.9007,1.2123,2.3028,176.3184,78.7823,136.0153,0.6684
Compound_880,Lot_1,100.2052,627.2785,2.1694,1.9735,1.0958,2.1091,88.206,55.3249,157.681,0.4676
Compound_880,Lot_2,99.7085,591.1064,2.1894,2.0004,1.1496,2.0266,82.8903,55.3376,156.1873,0.4628
Compound_880,Lot_3,95.9114,634.9615,2.3688,1.8514,1.1396,2.0493,81.972,57.0326,154.0529,0.4595
Compound_881,Lot_1,95.2914,694.9787,5.1656,2.4708,1.2324,4.1287,149.3745,79.1501,112.0309,0.1215
Compound_881,Lot_2,93.128,694.1493,5.4364,2.3795,1.3391,4.313,155.4924,78.9336,112.4575,0.1286
Compound_881,Lot_3,90.5814,690.5202,5.334,2.5798,1.2657,4.2178,157.435,75.5308,111.023,0.1194
Compound_882,Lot_1,81.0878,685.0248,8.7159,1.2252,1.3155,3.529,192.2204,43.6838,342.2133,0.3466
Compound_882,Lot_2,82.1531,750.0274,8.3331,1.1357,1.2953,3.5726,191.5668,42.8703,339.6435,0.3541
Compound_882,Lot_3,82.2286,686.4043,8.6186,1.2324,1.2212,3.522,191.7624,40.0988,344.004,0.3298
Compound_883,Lot_1,83.859,884.0674,2.0924,0.6682,1.4372,1.5382,218.0894,38.9799,258.2135,0.2561
Compound_883,Lot_2,84.4125,906.7562,2.0851,0.6656,1.4264,1.5092,202.6746,41.2332,268.1844,0.2637
Compound_883,Lot_3,81.2104,885.2312,2.0904,0.6448,1.3624,1.5733,205.6819,40.5825,251.6251,0.2549
Compound_884,Lot_1,87.3627,742.3841,7.6496,1.4795,1.4353,0.2177,179.694,63.911,457.2629,0.0506
Compound_884,Lot_2,85.6302,716.0785,7.3211,1.4625,1.4484,0.1999,174.995,63.9881,489.6466,0.0471
Compound_884,Lot_3,84.9603,722.7856,7.2335,1.4618,1.453,0.2117,181.3983,65.6953,480.9181,0.0478
Compound_885,Lot_1,93.7383,859.2707,3.1644,2.348,0.8294,3.7265,269.449,71.6745,283.6937,0.044
Compound_885,Lot_2,89.5685,817.8637,3.0372,2.2879,0.7875,3.815,292.9796,68.105,272.3046,0.0441
Compound_885,Lot_3,87.7416,815.9762,3.1648,2.3497,0.8469,3.7734,286.9228,71.6133,276.0253,0.0435
Compound_886,Lot_1,100.2122,772.2637,1.1995,1.8333,1.1103,0.5951,100.7269,15.6167,344.2223,0.6444
Compound_886,Lot_2,102.7887,712.971,1.2005,1.8067,1.1841,0.5988,104.3223,15.3696,313.9144,0.5962
Compound_886,Lot_3,100.4644,717.5505,1.2259,1.8569,1.1549,0.6181,108.1748,15.696,319.7997,0.6242
Compound_887,Lot_1,89.6675,869.3969,9.1307,1.7882,0.8,3.3812,160.9039,60.2054,369.3474,0.3673
Compound_887,Lot_2,90.8078,843.4296,8.9249,1.6771,0.808,3.4147,149.3123,61.5707,362.3526,0.3593
Compound_887,Lot_3,93.4708,821.4981,8.9947,1.7071,0.8194,3.6019,150.7331,61.5149,358.9222,0.3604
Compound_888,Lot_1,100.2797,657.4516,6.8907,0.5204,1.4623,0.5576,72.8231,39.2969,237.1998,0.2072
Compound_888,Lot_2,94.003,662.4915,7.2935,0.5277,1.493,0.5444,73.6594,41.6002,255.9097,0.2036
Compound_888,Lot_3,97.941,608.8636,6.8856,0.5067,1.5039,0.5686,72.7062,39.9326,257.3466,0.21
Compound_889,Lot_1,92.7549,715.4458,1.3074,1.0858,1.4152,3.2942,224.8467,71.6175,227.1985,0.1019
Compound_889,Lot_2,87.8527,699.412,1.3492,1.1642,1.4123,3.5109,237.0239,71.949,226.4136,0.1027
Compound_889,Lot_3,88.6933,727.2139,1.3415,1.1437,1.3918,3.3785,220.4068,69.4008,234.3256,0.1041
Compound_890,Lot_1,82.9829,819.5908,9.3468,1.45,0.7936,0.6819,134.4015,63.6182,124.5915,0.962
Compound_890,Lot_2,85.6259,818.291,10.0552,1.4283,0.7809,0.6754,136.2503,63.3,128.8864,0.9738
Compound_890,Lot_3,83.0229,886.1631,10.0135,1.4989,0.8308,0.7101,135.5726,64.1131,126.1106,0.9188
Compound_891,Lot_1,83.5033,849.3315,7.8945,1.9153,1.2023,3.215,216.6299,63.3101,305.6453,0.9515
Compound_891,Lot_2,90.5526,871.0956,8.4073,2.0879,1.2728,3.0137,208.9811,69.8663,310.2071,0.9937
Compound_891,Lot_3,85.9406,863.9813,8.3334,2.0277,1.2567,3.1842,210.1079,68.5222,336.6236,1.0324
Compound_892,Lot_1,97.3897,832.0245,8.5519,0.8876,0.8359,2.3715,171.9121,82.3007,265.953,0.5723
Compound_892,Lot_2,91.1131,853.3046,8.7019,0.946,0.8919,2.3102,187.2496,85.8592,265.1155,0.5603
Compound_892,Lot_3,98.3058,841.097,8.6617,0.971,0.8837,2.4668,185.4542,86.9131,271.5918,0.5757
Compound_893,Lot_1,93.6391,591.9451,6.3196,2.0863,0.8822,2.8522,205.0986,25.5688,144.1818,1.0002
Compound_893,Lot_2,91.6896,597.7752,6.3617,2.1061,0.931,2.9163,193.9947,23.5967,155.4886,1.0049
Compound_893,Lot_3,90.2936,638.5432,6.405,2.1977,0.8923,2.9149,205.239,25.4912,146.3142,0.9391
Compound_894,Lot_1,86.6186,685.6078,2.4385,1.8717,1.2748,3.1167,74.6079,86.3634,259.9773,0.3225
Compound_894,Lot_2,87.3847,648.4323,2.6479,1.7517,1.2338,3.1791,71.7196,90.7506,256.5986,0.3041
Compound_894,Lot_3,89.449,636.098,2.4184,1.836,1.2321,3.1475,72.3721,90.5657,251.8544,0.3182
Compound_895,Lot_1,93.3371,716.3605,9.0209,2.3004,1.0385,4.3843,248.8079,97.4555,193.0123,0.5694
Compound_895,Lot_2,85.5289,733.2333,9.0716,2.3378,0.9975,4.3885,234.9658,91.8369,195.647,0.5781
Compound_895,Lot_3,89.0409,696.1318,8.8058,2.4605,0.9641,4.3979,248.4401,97.7499,201.1822,0.5842
Compound_896,Lot_1,87.7966,827.5578,1.0601,1.6332,1.0306,1.5423,206.8497,84.724,351.3871,0.8891
Compound_896,Lot_2,83.1885,811.1909,1.1025,1.6612,1.0771,1.5527,217.5831,89.3443,331.7024,0.8243
Compound_896,Lot_3,83.7413,823.2354,1.0999,1.6077,1.0641,1.6591,208.8207,88.2117,330.2009,0.8444
Compound_897,Lot_1,89.2757,730.7959,4.9923,0.5351,1.2097,3.3535,204.9738,72.6784,337.4488,0.0694
Compound_897,Lot_2,81.1635,760.3067,4.9735,0.4966,1.1802,3.3577,206.2756,77.1893,340.2604,0.0643
Compound_897,Lot_3,82.821,791.3971,5.2456,0.5062,1.2044,3.2645,197.3583,79.0224,336.2841,0.0651
Compound_898,Lot_1,80.8151,762.5597,3.5674,0.6593,1.1506,2.8577,128.3723,76.98,357.7273,0.3246
Compound_898,Lot_2,81.2048,815.7158,3.4644,0.6745,1.0985,2.7344,136.1084,77.4469,342.2046,0.3254
Compound_898,Lot_3,82.3948,764.6463,3.5684,0.6346,1.1338,2.8027,129.4057,73.6759,346.1733,0.3246
Compound_899,Lot_1,97.1662,784.7476,6.8664,1.6123,0.7793,3.4797,147.7034,92.9114,433.5159,0.57
Compound_899,Lot_2,91.6355,783.5034,6.6653,1.652,0.8048,3.3343,145.9397,94.5384,419.998,0.6055
Compound_899,Lot_3,91.8132,827.4443,6.6282,1.6037,0.8427,3.5709,137.8795,95.5725,419.0889,0.5882
Compound_900,Lot_1,87.1062,660.867,3.8858,1.4543,0.9591,2.531,91.1393,99.4077,143.2589,0.8995
Compound_900,Lot_2,88.7156,671.0566,3.9857,1.5176,1.0455,2.4784,92.7597,98.5786,138.7719,0.9071
Compound_900,Lot_3,85.5823,649.305,4.1959,1.3917,1.0487,2.6575,93.5196,95.6634,146.2476,0.9262
Compound_901,Lot_1,99.5844,743.4089,7.7726,1.3071,1.2648,1.7559,127.1246,60.1291,292.8155,0.5804
Compound_901,Lot_2,96.594,720.102,7.1746,1.4067,1.1893,1.7728,124.5725,63.6418,288.0432,0.6042
Compound_901,Lot_3,93.6887,722.9219,7.185,1.3157,1.2394,1.749,122.5956,63.5648,307.4513,0.6032
Compound_902,Lot_1,82.7239,684.2097,1.6935,0.5916,0.976,0.3686,74.095,84.1744,113.6813,0.6501
Compound_902,Lot_2,82.3482,716.6393,1.7873,0.6155,1.0165,0.3798,73.9332,80.9617,120.3463,0.678
Compound_902,Lot_3,88.1497,725.6916,1.719,0.6208,0.9421,0.3645,74.7741,83.6601,115.1276,0.6563
Compound_903,Lot_1,85.9078,854.1736,5.226,1.1282,1.1958,1.906,193.9363,20.3818,476.8027,0.4223
Compound_903,Lot_2,81.2617,875.4053,5.3644,1.0686,1.1669,1.9861,188.0321,21.2897,521.7139,0.4377
Compound_903,Lot_3,88.1314,853.7538,5.3078,1.1604,1.1465,1.833,184.4438,20.7373,492.9631,0.4128
Compound_904,Lot_1,89.6887,812.1391,4.309,2.0949,1.0836,3.4653,76.9718,88.5248,403.4488,0.2066
Compound_904,Lot_2,90.0171,780.9979,4.1148,2.2458,1.0894,3.6749,73.0868,82.6489,398.5991,0.205
Compound_904,Lot_3,82.8573,810.3726,4.2075,2.2356,1.1536,3.6412,75.2693,85.8194,402.2648,0.2026
Compound_905,Lot_1,81.5212,717.2911,9.6881,1.0226,1.0738,0.1542,143.3446,63.6405,462.3177,0.5369
Compound_905,Lot_2,81.7805,703.5435,10.1189,0.9605,1.0928,0.1561,147.6404,62.6876,463.9256,0.5259
Compound_905,Lot_3,79.3711,709.9917,9.6077,1.0066,1.0817,0.1519,146.8847,60.7037,488.5743,0.5001
Compound_906,Lot_1,99.7727,782.4248,1.3806,1.088,1.2255,4.5211,272.8398,29.9506,180.842,0.1944
Compound_906,Lot_2,100.8437,785.0645,1.3341,1.1824,1.1597,4.8609,268.9302,31.5321,185.8155,0.1992
Compound_906,Lot_3,97.5806,756.3615,1.3072,1.156,1.22,4.7138,259.5593,30.0023,192.5723,0.2058
Compound_907,Lot_1,101.5898,878.2374,8.1756,1.258,1.1071,2.3807,108.8003,58.1233,116.4085,0.1322
Compound_907,Lot_2,96.9947,858.0972,8.1567,1.3231,1.1038,2.3907,114.9539,52.9025,110.1037,0.1319
Compound_907,Lot_3,95.3828,826.2955,7.5829,1.3431,1.1018,2.2889,110.0149,56.7865,114.5246,0.1358
Compound_908,Lot_1,98.8716,833.066,4.7653,1.5509,1.0183,3.7683,236.3039,81.5469,389.2611,0.2051
Compound_908,Lot_2,98.5593,848.2881,4.7996,1.5189,1.0366,3.5624,238.4309,74.7692,403.412,0.2099
Compound_908,Lot_3,94.9807,784.4223,4.8062,1.5166,1.0882,3.6641,255.009,75.5192,383.8213,0.2134
Compound_909,Lot_1,82.5238,732.858,3.8844,2.0164,1.0082,0.7155,156.3066,101.6181,188.4192,0.6422
Compound_909,Lot_2,88.7992,730.2513,3.8183,2.0436,1.0546,0.6639,150.5049,102.9727,187.0425,0.6001
Compound_909,Lot_3,90.259,712.6024,4.1525,2.0662,1.0197,0.6613,142.5592,96.9708,194.2589,0.6114
Compound_910,Lot_1,90.7759,631.9077,5.4293,1.9888,1.1855,4.5408,119.0784,18.1394,479.272,0.3942
Compound_910,Lot_2,88.7527,607.6189,5.3279,1.8466,1.1265,4.3471,127.0284,17.2128,464.5617,0.3916
Compound_910,Lot_3,87.2348,650.0402,5.2654,1.889,1.1121,4.5746,126.9987,18.324,458.3664,0.396
Compound_911,Lot_1,95.458,832.2118,3.9912,2.025,0.8869,1.4035,89.3495,82.8148,198.2666,0.7211
Compound_911,Lot_2,87.2233,836.9071,4.0055,1.8385,0.8873,1.4097,87.4132,86.8064,191.4154,0.7314
Compound_911,Lot_3,90.5832,842.8887,3.9372,1.9801,0.9269,1.4838,90.315,85.7351,181.9636,0.7179
Compound_912,Lot_1,102.8568,791.9949,5.7898,1.452,1.0188,2.2904,208.4191,103.0051,475.3357,0.8207
Compound_912,Lot_2,101.9947,756.5828,5.611,1.3759,0.9922,2.4243,196.6741,95.0638,494.9529,0.9016
Compound_912,Lot_3,95.2966,737.873,5.914,1.3704,0.9929,2.3411,209.7148,103.3062,491.3487,0.8791
Compound_913,Lot_1,99.9377,738.0973,6.9409,2.3208,1.0999,4.6161,149.7146,67.0675,377.5908,0.9286
Compound_913,Lot_2,97.0164,724.8708,6.6371,2.2231,1.0901,4.6769,156.2233,61.5365,366.3317,0.985
Compound_913,Lot_3,100.3225,752.6419,6.5954,2.2303,1.1086,4.6391,158.7664,64.6399,393.1482,0.9643
Compound_914,Lot_1,84.1853,806.7023,5.7883,1.0719,1.2828,2.7269,212.0271,39.2923,281.2169,0.6442
Compound_914,Lot_2,85.3018,858.7505,5.8703,1.0079,1.2946,2.8597,216.017,37.1841,305.2116,0.6157
Compound_914,Lot_3,83.2001,825.2074,5.8737,0.9995,1.325,2.71,222.5506,40.1477,289.5879,0.6276
Compound_915,Lot_1,87.1701,664.2132,10.124,1.5254,1.3782,2.1109,133.5164,48.0204,254.7488,0.546
Compound_915,Lot_2,89.0977,685.378,9.3706,1.5771,1.3711,1.9754,144.127,45.5168,252.6318,0.5692
Compound_915,Lot_3,87.1503,667.6209,9.701,1.4764,1.3363,1.9665,134.6596,48.7139,275.6381,0.5433
Compound_916,Lot_1,87.8629,743.2782,2.2933,1.426,0.8838,0.6549,280.764,61.7654,350.6744,0.4172
Compound_916,Lot_2,90.7801,723.9032,2.2971,1.5414,0.8742,0.6351,275.9206,64.6636,355.7698,0.3944
Compound_916,Lot_3,91.7955,752.0611,2.1868,1.4315,0.9611,0.6095,286.9293,61.7608,370.6508,0.3855
Compound_917,Lot_1,95.5243,803.0121,7.7481,1.2441,1.4167,3.978,269.6498,24.3146,200.3003,0.2775
Compound_917,Lot_2,93.4692,759.3591,7.7469,1.1895,1.5259,3.9221,273.0016,26.3233,200.0703,0.272
Compound_917,Lot_3,93.7618,798.5323,8.0549,1.255,1.4781,3.9666,272.4738,25.0603,218.5215,0.2823
Compound_918,Lot_1,83.3956,890.3923,1.2987,0.6644,0.9829,1.0387,112.4698,81.2927,316.817,0.0059
Compound_918,Lot_2,89.3031,867.109,1.3486,0.6398,1.0332,0.9613,106.436,81.7648,330.2299,0.0057
Compound_918,Lot_3,89.0439,891.1843,1.3286,0.6249,0.9502,0.9998,110.8247,78.7277,329.8503,0.0058
Compound_919,Lot_1,90.592,717.7017,2.0692,1.787,1.2542,3.7452,228.1595,10.4855,459.7166,0.8139
Compound_919,Lot_2,87.0396,758.197,2.1295,1.801,1.261,3.6899,241.1651,10.1637,499.1333,0.7786
Compound_919,Lot_3,89.8349,736.8297,1.9671,1.9014,1.3484,3.7433,226.2002,9.824,481.5513,0.7864
Compound_920,Lot_1,102.5324,584.2271,9.6457,2.0864,1.3962,0.4487,227.7669,95.854,378.0012,0.5864
Compound_920,Lot_2,93.4716,583.6764,9.616,2.1864,1.3495,0.4573,225.0215,93.0192,353.1467,0.5757
Compound_920,Lot_3,102.0414,583.5002,9.6364,2.1356,1.447,0.484,242.9682,97.7312,382.9836,0.5621
Compound_921,Lot_1,96.0319,763.1128,6.5397,1.3907,1.5063,0.3743,171.7442,72.7158,419.6189,0.5852
Compound_921,Lot_2,96.4855,766.5759,6.6776,1.3781,1.4294,0.3627,181.4192,74.6064,417.5226,0.6028
Compound_921,Lot_3,100.9214,732.8488,6.303,1.4161,1.418,0.3824,169.4398,69.494,396.3552,0.5896
Compound_922,Lot_1,103.0335,916.9525,1.6125,1.3371,0.8092,1.6167,181.7999,88.1203,444.4885,0.1234
Compound_922,Lot_2,100.7609,855.2373,1.537,1.3594,0.7838,1.6498,176.1638,88.2028,444.4756,0.1292
Compound_922,Lot_3,95.1671,915.4757,1.6119,1.2741,0.7955,1.692,188.5238,88.7403,432.0051,0.1239
Compound_923,Lot_1,80.1749,760.2784,6.0656,1.0558,1.47,4.5367,143.1254,86.1477,254.924,0.721
Compound_923,Lot_2,79.3465,741.797,6.0076,1.0403,1.3739,4.7636,154.504,88.2319,245.6791,0.7599
Compound_923,Lot_3,80.4648,803.7675,5.5258,1.0299,1.3842,4.7198,158.1405,89.3415,243.4447,0.7234
Compound_924,Lot_1,93.0248,653.6929,9.0996,1.474,1.3301,1.7789,55.1157,18.9572,308.0327,0.6792
Compound_924,Lot_2,92.8768,656.6353,9.5133,1.376,1.3758,1.849,56.9499,18.5085,312.9184,0.7118
Compound_924,Lot_3,93.5415,618.4543,9.2852,1.3533,1.2663,1.8002,57.1913,19.3685,292.957,0.7214
Compound_925,Lot_1,88.7682,841.5604,7.6014,1.9579,1.1156,4.7969,169.2863,51.3875,185.948,0.2977
Compound_925,Lot_2,87.6353,798.5558,7.1036,1.8167,1.1876,4.4036,178.815,51.0287,181.926,0.3178
Compound_925,Lot_3,86.7718,797.1093,7.0267,1.9234,1.1511,4.4758,174.024,50.2137,185.2419,0.3095
Compound_926,Lot_1,84.3563,791.4808,3.3655,1.1123,1.3478,1.6182,109.4464,26.3123,398.5962,0.1248
Compound_926,Lot_2,83.5198,796.1364,3.1702,1.1025,1.3433,1.6551,114.0992,24.9536,417.1756,0.134
Compound_926,Lot_3,83.6294,770.6439,3.1915,1.1205,1.3917,1.6876,111.4782,26.44,407.4388,0.1341
Compound_927,Lot_1,91.9165,782.7677,7.5406,1.7692,1.3264,0.2191,128.5021,36.3934,155.8116,0.2761
Compound_927,Lot_2,89.1677,750.1322,6.8922,1.8222,1.3384,0.2232,119.1641,36.48,162.2003,0.286
Compound_927,Lot_3,90.2335,728.574,7.539,1.8224,1.4075,0.2124,118.1246,35.5106,152.7725,0.2973
Compound_928,Lot_1,85.4766,744.3585,6.6728,1.3225,1.3635,1.6181,120.5208,58.0688,107.2652,0.0833
Compound_928,Lot_2,88.108,791.0633,7.231,1.2921,1.3297,1.7415,124.8271,56.8825,111.1118,0.0799
Compound_928,Lot_3,90.3539,757.324,6.6483,1.2303,1.3584,1.7577,125.3707,56.1083,104.2733,0.0796
Compound_929,Lot_1,92.7751,915.4741,7.8144,0.6884,1.442,3.594,193.1578,87.3362,254.273,0.2266
Compound_929,Lot_2,89.7646,852.6903,7.2621,0.6684,1.4278,3.4914,200.8559,85.2141,253.0444,0.2131
Compound_929,Lot_3,87.3899,864.026,7.6017,0.7119,1.323,3.8073,201.3862,85.2049,270.8243,0.2231
Compound_930,Lot_1,86.6061,737.1681,6.0089,1.5858,1.4741,4.4776,263.6493,84.4869,488.4076,0.0999
Compound_930,Lot_2,89.091,743.7346,5.8493,1.6817,1.4751,4.722,255.8987,86.2229,486.5073,0.1018
Compound_930,Lot_3,88.7506,765.2878,6.0134,1.6725,1.4397,4.4308,273.3085,85.6916,474.4478,0.0971
Compound_931,Lot_1,88.6667,762.2221,8.5237,1.4431,1.3533,0.6798,108.2431,76.7118,162.9539,0.3457
Compound_931,Lot_2,85.1223,764.7984,8.4272,1.4467,1.314,0.6593,115.3311,79.3438,168.5236,0.3435
Compound_931,Lot_3,82.5849,728.5183,8.38,1.4819,1.2707,0.7173,117.4557,76.7342,158.6227,0.3621
Compound_932,Lot_1,81.5621,677.2143,7.2412,1.2315,1.1716,0.4833,241.5048,44.8459,354.4926,0.705
Compound_932,Lot_2,85.189,672.3079,7.4439,1.2088,1.2007,0.5057,259.0193,42.1208,358.0969,0.7589
Compound_932,Lot_3,87.2374,738.4698,7.685,1.2537,1.1609,0.5128,256.2277,43.6748,366.5202,0.7336
Compound_933,Lot_1,84.3532,858.1268,6.2518,1.4097,0.9619,4.7543,233.2278,27.3648,223.3596,0.7751
Compound_933,Lot_2,83.0104,838.4338,6.3961,1.3872,0.9706,4.5719,237.9497,30.1315,245.2278,0.7977
Compound_933,Lot_3,82.672,843.0874,6.3243,1.3546,0.9133,4.8253,232.4872,29.3987,230.0997,0.8172
Compound_934,Lot_1,95.21,843.9934,4.8086,1.8881,1.0438,1.0681,199.3383,98.0186,214.9894,0.4535
Compound_934,Lot_2,95.6634,822.4851,4.8608,1.9524,1.0967,1.034,203.9941,99.2126,234.6722,0.4478
Compound_934,Lot_3,95.3585,863.4764,4.9511,1.8947,1.0889,1.0103,205.259,95.472,218.0649,0.4462
Compound_935,Lot_1,95.6961,797.1491,8.491,1.9289,0.8594,5.0091,243.425,89.0479,375.0952,0.8255
Compound_935,Lot_2,90.3873,750.3704,8.5826,2.106,0.8752,5.1756,231.4934,89.7654,356.2801,0.8932
Compound_935,Lot_3,90.8115,735.0977,8.8841,2.0638,0.868,4.8193,247.2619,89.3086,365.9435,0.8634
Compound_936,Lot_1,84.4286,698.3761,8.5636,0.9035,0.8762,3.8035,251.7257,25.1243,431.5646,0.6641
Compound_936,Lot_2,85.4527,680.4362,8.7514,0.8936,0.853,3.8854,269.5494,25.0309,435.5333,0.677
Compound_936,Lot_3,82.2743,671.475,9.2693,0.8751,0.8719,4.0494,267.345,23.8161,443.3609,0.6582
Compound_937,Lot_1,93.1553,847.9296,4.6071,0.9095,0.9821,2.4325,182.1183,80.3158,435.2935,0.5733
Compound_937,Lot_2,91.055,887.1494,4.7193,0.8774,0.9653,2.6409,188.3285,80.1983,409.5702,0.6055
Compound_937,Lot_3,90.737,853.8632,4.8407,0.9133,1.0429,2.6065,190.7749,85.145,397.6472,0.5592
Compound_938,Lot_1,99.3003,626.4746,1.4927,2.3287,0.8458,1.2121,216.9898,44.7367,461.5852,0.2853
Compound_938,Lot_2,99.8719,644.1653,1.4927,2.1509,0.8561,1.2114,213.31,47.5799,470.4958,0.2834
Compound_938,Lot_3,93.4249,670.9177,1.5038,2.1804,0.8164,1.1696,217.4555,44.8416,444.1947,0.2962
Compound_939,Lot_1,80.0789,665.5136,6.1777,1.1886,1.1434,4.3227,267.5056,35.0057,276.3487,0.5631
Compound_939,Lot_2,80.0305,688.8019,6.29,1.193,1.1245,4.3042,275.8067,33.7022,289.8988,0.5217
Compound_939,Lot_3,83.9239,667.7331,6.0442,1.3007,1.1159,4.5952,265.214,32.6521,277.4567,0.5457
Compound_940,Lot_1,99.1626,864.0309,2.987,1.8587,1.0391,0.0417,51.7338,52.8083,286.1803,0.0216
Compound_940,Lot_2,99.5173,928.5651,3.2443,1.959,1.0431,0.0384,53.1879,50.3203,305.4882,0.0228
Compound_940,Lot_3,102.5322,905.586,3.2048,1.9099,1.0653,0.0381,52.8741,51.6236,302.8693,0.0231
Compound_941,Lot_1,94.9363,657.6911,6.2834,1.047,0.9448,2.0358,111.5066,57.927,182.168,0.5014
Compound_941,Lot_2,96.0242,671.2824,6.1725,1.0663,0.9374,1.9979,105.6777,59.9407,185.1617,0.5181
Compound_941,Lot_3,97.7137,664.5392,5.9007,1.0773,0.8991,2.0049,110.1991,56.7974,175.6867,0.512
Compound_942,Lot_1,80.6003,790.4636,7.4456,0.7526,1.1064,0.3623,200.1476,32.8814,301.5141,0.5276
